GSE63577_BJ_transcripts,GSE63577_IMR90_transcripts,voic_epithelia_sen_transcripts,GSE63577_HFF_transcripts,GSE105951_PD78_transcripts,GSE130727_IMR90_transcripts,GSE130727_WI38_transcripts,GSE64553_MRC5_transcripts,GSE109700_early_sen_transcripts,GSE109700_deep_sen_transcripts,GSE64553_HFF_transcripts,GSE63577_MRC5_transcripts,GSE63577_WI38_transcripts
ENST00000496637 - MPP7,,,ENST00000628568 - FHL1,ENST00000439681 - UBR3,,ENST00000541804 - nan,ENST00000513807 - SLC25A46,,,ENST00000475584 - IGF2R,ENST00000392201 - COX6B1,
ENST00000472410 - missing,,,ENST00000637056 - ZBTB38,ENST00000530469 - TTC17,,ENST00000502059 - SLC14A1,ENST00000521747 - PHF14,,,ENST00000450460 - PDS5B,ENST00000435026 - ATXN10,
ENST00000413802 - NRP1,,,ENST00000396344 - HOXA10,ENST00000258449 - TGFBRAP1,,ENST00000374847 - PGAP4,ENST00000536410 - DHRS7,,,ENST00000440747 - DNAAF5,ENST00000342652 - INPP5A,
ENST00000370966 - DEPDC1,,,ENST00000481767 - PFN2,ENST00000551789 - TWF1,,ENST00000536052 - TMEM106A,ENST00000545707 - LDLR,,,ENST00000583389 - EIF4A1,ENST00000637974 - CBL,
ENST00000515089 - PRSS12,,,,ENST00000432178 - CCT8,,ENST00000613865 - RPS24,ENST00000280876 - GXYLT1,,,ENST00000426668 - PAK2,ENST00000407356 - PSG5,
ENST00000483434 - STX16,,,,ENST00000379904 - ERAP2,,ENST00000543579 - TCF12,ENST00000621204 - SLC30A5,,,ENST00000510305 - PCDH18,ENST00000286628 - KCNMA1,
ENST00000617752 - missing,,,,ENST00000515037 - FAM114A1,,ENST00000532669 - CHEK1,ENST00000481273 - PTK7,,,ENST00000553897 - PRMT5,ENST00000591813 - SHFL,
ENST00000454407 - missing,,,,ENST00000592119 - RMC1,,ENST00000539372 - TNFRSF1A,ENST00000471649 - XRCC5,,,ENST00000410113 - EVA1A,ENST00000421047 - IGF2BP2,
ENST00000558964 - NEO1,,,,ENST00000494830 - MGLL,,ENST00000404843 - ASXL2,ENST00000409215 - GLS,,,ENST00000540933 - GANAB,ENST00000577411 - NFE2L1,
ENST00000512044 - DLC1,,,,ENST00000512394 - SNX2,,ENST00000392901 - SHTN1,ENST00000511751 - ANAPC13,,,ENST00000558373 - CTDSPL2,ENST00000592327 - KDSR,
ENST00000637709 - SCN8A,,,,ENST00000509384 - LYSMD3,,ENST00000533977 - STIM1,ENST00000487647 - FGFR1,,,ENST00000429851 - CEP350,ENST00000628517 - BCLAF1,
ENST00000559269 - MYO1E,,,,ENST00000546369 - PPP1R12A,,ENST00000515400 - MAPK10,ENST00000533238 - HSPA8,,,ENST00000460393 - MME,ENST00000322886 - E2F7,
ENST00000441914 - TTC7A,,,,ENST00000326857 - DCBLD2,,ENST00000517836 - PCM1,ENST00000431857 - FPGS,,,ENST00000368058 - MED23,ENST00000346501 - TSPAN4,
ENST00000397591 - THBS1,,,,ENST00000484471 - RABL6,,ENST00000409766 - USP39,ENST00000477127 - CCNL1,,,ENST00000382039 - TP53BP1,ENST00000521364 - CSNK1G3,
ENST00000599522 - MAGED4,,,,ENST00000368464 - TBC1D32,,ENST00000505207 - UBE2D3,ENST00000497355 - FOXP1,,,ENST00000310346 - TBX5,ENST00000599040 - FARP1,
ENST00000354393 - MYPN,,,,ENST00000510801 - COPS4,,ENST00000479995 - NOTCH2NLA,ENST00000590811 - AFG3L2,,,ENST00000542878 - MFGE8,ENST00000539225 - TJP2,
ENST00000470019 - PTK7,,,,ENST00000409933 - AFTPH,,ENST00000475729 - PHC3,ENST00000543445 - LDHA,,,ENST00000465297 - AOX1,ENST00000427978 - TRPM4,
ENST00000374821 - NRP1,,,,ENST00000567751 - CIAPIN1,,ENST00000406569 - PMS2,ENST00000342652 - INPP5A,,,ENST00000618074 - NDUFS7,ENST00000446342 - PLAU,
ENST00000453664 - USP19,,,,ENST00000509116 - EEF1A1P35,,ENST00000506587 - PGM3,ENST00000520982 - BMP1,,,ENST00000540630 - MYPN,ENST00000563712 - TGFB1I1,
ENST00000485456 - DPP7,,,,ENST00000587194 - NARS1,,ENST00000424646 - NR3C1,ENST00000356825 - SMAD2,,,ENST00000405202 - BZW2,ENST00000515367 - MCC,
ENST00000532701 - FAR1,,,,ENST00000458644 - FCHSD2,,ENST00000515147 - ITGA3,ENST00000534366 - MROH1,,,ENST00000612273 - COL6A1,ENST00000621814 - CCDC88A,
ENST00000586313 - UBA2,,,,ENST00000549790 - EEA1,,ENST00000469034 - SUMO1,ENST00000396431 - OSBPL3,,,ENST00000353578 - COL6A3,ENST00000540196 - GNS,
ENST00000542038 - GOLT1B,,,,ENST00000507780 - FGF5,,ENST00000438114 - missing,ENST00000455208 - DNAJB14,,,ENST00000604975 - TPM2,ENST00000382452 - WDR1,
ENST00000543979 - nan,,,,ENST00000508369 - FAM13A,,ENST00000546740 - POC1B,ENST00000265077 - VCAN,,,ENST00000583097 - TEX2,ENST00000369233 - USP45,
ENST00000628477 - DDX46,,,,ENST00000491287 - PSMA5,,ENST00000427324 - YME1L1,ENST00000559619 - MORF4L1,,,ENST00000393853 - missing,ENST00000431857 - FPGS,
ENST00000621820 - YTHDF3,,,,ENST00000472208 - PIGO,,ENST00000371998 - NCOA3,ENST00000431640 - DDX56,,,ENST00000512070 - TRIO,ENST00000453085 - PNPLA8,
ENST00000574699 - TNFRSF12A,,,,ENST00000399974 - MTRNR2L4,,ENST00000261434 - LIAS,ENST00000502950 - TENM3,,,ENST00000607882 - RABGEF1,ENST00000424320 - SGIP1,
ENST00000585981 - PRKAR1A,,,,ENST00000495004 - PDIA5,,ENST00000532440 - ALG8,ENST00000451587 - GNB2,,,ENST00000300141 - DPP8,ENST00000496427 - CHCHD3,
ENST00000378569 - CCL7,,,,ENST00000392323 - STAT1,,ENST00000440354 - RIN2,ENST00000413350 - DYNC1LI1,,,ENST00000611683 - ZRANB2,ENST00000504652 - DCAF1,
ENST00000389447 - PSME3IP1,,,,ENST00000599371 - PSG4,,ENST00000428370 - RABGEF1P1,ENST00000431216 - CFAP298-TCP10L,,,ENST00000526267 - EIF3M,ENST00000367718 - TNFSF4,
ENST00000449062 - RTF2,,,,ENST00000605376 - WDR11,,ENST00000622263 - PHF20L1,ENST00000312431 - DST,,,ENST00000628866 - MARS1,ENST00000509867 - ANKRD17,
ENST00000392323 - STAT1,,,,ENST00000558733 - ADAM10,,ENST00000512193 - NEK1,ENST00000472056 - COL6A3,,,ENST00000528053 - BACE1,ENST00000372970 - OSER1,
ENST00000373539 - PHKA1,,,,ENST00000342651 - ZNF12,,ENST00000523295 - GSR,ENST00000533285 - PAK1,,,ENST00000543979 - nan,ENST00000611683 - ZRANB2,
ENST00000558265 - EIF5,,,,ENST00000555419 - MAX,,ENST00000550503 - NAV3,ENST00000502059 - SLC14A1,,,ENST00000271751 - KCNH1,ENST00000574295 - CRK,
ENST00000491900 - IQGAP3,,,,ENST00000574468 - PAFAH1B1,,ENST00000489824 - RPS6KB1,ENST00000469360 - IPO5,,,ENST00000371655 - RAB3B,ENST00000523007 - LRP12,
ENST00000244869 - EREG,,,,ENST00000599036 - EVI5L,,ENST00000627232 - PNKP,ENST00000300141 - DPP8,,,ENST00000613674 - PPIP5K2,ENST00000355422 - GFRA1,
ENST00000392977 - ANO4,,,,ENST00000631941 - TENT4A,,ENST00000435215 - STAG2,ENST00000414522 - ANO10,,,ENST00000372616 - CTPS1,ENST00000609928 - TOR1AIP2,
ENST00000584265 - MRC2,,,,ENST00000508609 - RUFY1,,ENST00000577114 - KANSL1,ENST00000416658 - SLMAP,,,ENST00000627972 - RUVBL2,ENST00000536961 - CINP,
ENST00000519380 - RDH10,,,,ENST00000557363 - missing,,ENST00000400319 - DIAPH3,ENST00000531493 - FOSL1,,,ENST00000412253 - CYP26B1,ENST00000539778 - CMIP,
ENST00000461883 - DENND2A,,,,ENST00000635950 - STXBP1,,ENST00000601127 - C2orf92,ENST00000522761 - G3BP1,,,ENST00000540675 - SERPINB7,ENST00000491062 - FXR1,
ENST00000558585 - KIF23,,,,ENST00000571378 - SRRM2,,ENST00000510726 - ZBTB38,ENST00000527977 - CLMP,,,ENST00000343137 - PRDM2,ENST00000481853 - TIPARP,
ENST00000602662 - NBL1,,,,ENST00000507539 - DAB2,,ENST00000255486 - STARD13,ENST00000339717 - BRPF3,,,ENST00000398093 - missing,ENST00000327359 - BRF1,
ENST00000356218 - FRMD6,,,,ENST00000587318 - STX10,,ENST00000598578 - ZNF415,ENST00000558072 - TPM1,,,ENST00000622702 - PDLIM2,ENST00000523295 - GSR,
ENST00000367350 - KIF14,,,,ENST00000569950 - VPS35,,ENST00000547131 - PPP1R12A,ENST00000589204 - ALPK2,,,ENST00000352818 - CD44,ENST00000558733 - ADAM10,
ENST00000549369 - NAV3,,,,ENST00000479298 - ARMCX3,,ENST00000512395 - EPB41L4A,ENST00000496791 - GPX1,,,ENST00000470540 - C1orf198,ENST00000484074 - FNDC3A,
ENST00000425019 - MAP4K4,,,,ENST00000544405 - RBL2,,ENST00000485063 - MACF1,ENST00000518825 - CTNNA1,,,ENST00000630539 - CLPTM1L,ENST00000584787 - ZNF521,
ENST00000380665 - CDCA2,,,,ENST00000461384 - GBP3,,ENST00000460186 - FBXL2,ENST00000532253 - TP53I11,,,ENST00000007722 - ITGA3,ENST00000509337 - DAB2,
ENST00000489520 - RPSAP52,,,,ENST00000446538 - PRKACB,,ENST00000410007 - PBRM1,ENST00000442742 - CASK,,,ENST00000222482 - CPA4,ENST00000521059 - PTK2,
ENST00000421834 - DST,,,,ENST00000522082 - HGSNAT,,ENST00000396296 - YME1L1,ENST00000520609 - GGH,,,ENST00000395310 - SEC31A,ENST00000535844 - nan,
ENST00000618192 - LAMA2,,,,ENST00000460786 - MBOAT2,,ENST00000592586 - GASK1B,ENST00000541043 - ACO1,,,ENST00000392000 - LRRFIP1,ENST00000512740 - RWDD4,
ENST00000349693 - POP1,,,,ENST00000518173 - PTK2,,ENST00000457029 - FARP1,ENST00000564845 - CHD9,,,ENST00000394419 - ACTN1,ENST00000452361 - INO80B-WBP1,
ENST00000583097 - TEX2,,,,ENST00000417074 - ACOXL,,ENST00000453092 - GTF2IP4,ENST00000465326 - BACE2,,,ENST00000349721 - SMARCA2,ENST00000331581 - CADM1,
ENST00000560137 - ANPEP,,,,ENST00000394949 - SIN3A,,ENST00000417572 - SEC22C,ENST00000559279 - KIF23,,,ENST00000457800 - DDX42,ENST00000570939 - CREBBP,
ENST00000594523 - CALM3,,,,ENST00000452839 - CCNT2,,ENST00000636278 - missing,ENST00000368058 - MED23,,,ENST00000427476 - CYTH2,ENST00000530694 - DKK3,
ENST00000509867 - ANKRD17,,,,ENST00000430085 - CALD1,,ENST00000498549 - DENND10,ENST00000558733 - ADAM10,,,ENST00000376263 - HNRNPK,ENST00000589342 - CYGB,
ENST00000310346 - TBX5,,,,ENST00000549237 - USP15,,ENST00000392859 - ARCN1,ENST00000541363 - HMGA2,,,ENST00000628517 - BCLAF1,ENST00000438420 - HPS5,
ENST00000421510 - EHD1,,,,ENST00000356660 - BDNF,,ENST00000511833 - ZNF721,ENST00000614049 - ZNF229,,,ENST00000188790 - FAP,ENST00000614488 - SCAMP1,
ENST00000405575 - EXOC7,,,,ENST00000373982 - ZMYM3,,ENST00000551944 - C12orf50,ENST00000357041 - OSBPL1A,,,ENST00000311117 - KMT2E,ENST00000418354 - FKBP9,
ENST00000367387 - LHX9,,,,ENST00000415807 - FNDC3B,,ENST00000629136 - CHD2,ENST00000559969 - missing,,,ENST00000447431 - SRRM1,ENST00000560155 - IPO4,
ENST00000429168 - SEC63,,,,ENST00000596368 - SAMD4B,,ENST00000427649 - missing,ENST00000602398 - SBNO1,,,ENST00000222753 - missing,ENST00000396822 - SNAI2,
ENST00000394949 - SIN3A,,,,ENST00000427152 - MYO1B,,ENST00000554091 - MAP4K5,ENST00000367718 - TNFSF4,,,,ENST00000540126 - MGST1,
ENST00000627587 - PDLIM5,,,,ENST00000483697 - PRKCI,,ENST00000550786 - WASHC4,ENST00000524792 - ATM,,,,ENST00000574018 - NXN,
ENST00000614102 - FAT1,,,,ENST00000433736 - ITGAV,,ENST00000265447 - ANXA11,ENST00000513139 - SPCS3,,,,ENST00000542053 - NOL8,
ENST00000373667 - COL16A1,,,,ENST00000589550 - PIK3C3,,ENST00000448551 - FKTN,ENST00000628517 - BCLAF1,,,,ENST00000543580 - GPR176,
ENST00000481853 - TIPARP,,,,ENST00000529476 - USF1,,ENST00000569411 - ABHD2,ENST00000473786 - CCT7,,,,ENST00000585850 - ABCA8,
ENST00000456735 - NF1,,,,ENST00000477307 - RNF103,,ENST00000469896 - COMMD2,ENST00000518047 - DIAPH1,,,,ENST00000612350 - PTCHD3P1,
ENST00000491062 - FXR1,,,,ENST00000532497 - POLD3,,ENST00000490904 - MAP3K4,ENST00000621814 - CCDC88A,,,,ENST00000598544 - NOSIP,
ENST00000505279 - SPAG9,,,,ENST00000557311 - ATXN3,,ENST00000517504 - TNIP1,ENST00000355731 - RPL23A,,,,ENST00000419671 - COL12A1,
ENST00000409453 - DYNC1I2,,,,ENST00000563848 - DEF8,,ENST00000627726 - MAP4K4,ENST00000568562 - ATP6V0C,,,,ENST00000553556 - FRMD6,
ENST00000402284 - PES1,,,,ENST00000561851 - UBE2Q2,,ENST00000520867 - CPEB4,ENST00000473691 - BRWD3,,,,ENST00000538137 - ZNF521,
ENST00000523410 - C1orf198,,,,ENST00000462034 - ARPC2,,ENST00000413735 - TBC1D4,ENST00000420120 - DCN,,,,ENST00000220244 - CEMIP,
ENST00000553879 - NFATC4,,,,ENST00000566045 - AKTIP,,ENST00000636886 - ALDH7A1,ENST00000531443 - OXR1,,,,ENST00000528834 - YAP1,
ENST00000519596 - PABPC1,,,,ENST00000519416 - TACC1,,ENST00000502635 - DCP2,ENST00000561603 - RPAP1,,,,ENST00000504233 - TENT2,
ENST00000576910 - GOSR2,,,,ENST00000538565 - IST1,,ENST00000580224 - NAPG,ENST00000367582 - PHACTR2,,,,ENST00000539084 - NCAPD2,
ENST00000428287 - RIF1,,,,ENST00000587703 - PTPN2,,ENST00000430405 - DMTF1,ENST00000539256 - PLEKHA5,,,,ENST00000409215 - GLS,
ENST00000425490 - TRIM22,,,,ENST00000460520 - PLOD2,,ENST00000553718 - TTC8,ENST00000478391 - PIGK,,,,ENST00000409484 - CYBRD1,
ENST00000373698 - PTGS1,,,,ENST00000616448 - PARG,,ENST00000606671 - ZEB1,ENST00000617138 - MDK,,,,ENST00000590811 - AFG3L2,
ENST00000558170 - ZEB2,,,,ENST00000577411 - NFE2L1,,ENST00000514933 - GCLC,ENST00000525178 - ATM,,,,ENST00000612432 - RGL4,
ENST00000356638 - GANAB,,,,ENST00000491995 - PSG2,,ENST00000370050 - TMEM30A,ENST00000382039 - TP53BP1,,,,ENST00000434686 - GNB1,
ENST00000521943 - TLK1,,,,ENST00000454591 - ECHDC1,,ENST00000461487 - SLC22A16,ENST00000526213 - STT3A,,,,ENST00000356577 - SON,
ENST00000540209 - RAP1B,,,,ENST00000486037 - SND1,,ENST00000455453 - LRRC17,ENST00000547832 - TMBIM6,,,,ENST00000395673 - EXT2,
ENST00000540933 - GANAB,,,,ENST00000635666 - WDR45,,ENST00000435201 - LIMK1,ENST00000546215 - SCARB1,,,,ENST00000539493 - RAB3GAP1,
ENST00000488001 - DNAJB6,,,,ENST00000483180 - NFKBIZ,,ENST00000459721 - RIN2,ENST00000378166 - CASK,,,,ENST00000532649 - CTNND1,
ENST00000361673 - ALPK2,,,,ENST00000471849 - LUZP1,,ENST00000286067 - missing,ENST00000543979 - nan,,,,ENST00000474953 - ARID4B,
ENST00000340480 - HIPK1,,,,ENST00000525669 - PABPC4,,ENST00000503014 - ETF1,ENST00000359359 - C6orf89,,,,ENST00000449062 - RTF2,
ENST00000456174 - HDAC9,,,,ENST00000374461 - SVEP1,,ENST00000503291 - CDC42SE2,ENST00000401738 - EML4,,,,ENST00000528895 - TM9SF1,
ENST00000582844 - CSNK1D,,,,ENST00000568569 - GTF3C1,,ENST00000506649 - CD164,ENST00000447066 - GLG1,,,,ENST00000509467 - ADAMTS19,
ENST00000420120 - DCN,,,,ENST00000524698 - TXNRD1,,ENST00000558733 - ADAM10,ENST00000541932 - FLT1,,,,ENST00000546191 - NEK6,
ENST00000618074 - NDUFS7,,,,ENST00000601303 - TRIP10,,ENST00000352940 - DDX47,ENST00000469762 - SMC4,,,,ENST00000617752 - missing,
ENST00000305766 - PHACTR2,,,,ENST00000540914 - RIPOR2,,ENST00000452635 - nan,ENST00000505279 - SPAG9,,,,ENST00000376839 - ACTN1,
ENST00000450460 - PDS5B,,,,ENST00000513339 - REEP5,,ENST00000557597 - NUMB,ENST00000492700 - FAM107B,,,,ENST00000552192 - SLC6A15,
ENST00000557843 - TCF12,,,,ENST00000511630 - WDR41,,ENST00000507070 - GAB1,ENST00000502384 - MRPL1,,,,ENST00000481039 - GNAS,
ENST00000492412 - SLC16A4,,,,ENST00000506469 - YIPF3,,ENST00000381216 - DPF3,ENST00000494077 - RPS10-NUDT3,,,,ENST00000540933 - GANAB,
ENST00000512070 - TRIO,,,,ENST00000506325 - DCLK2,,ENST00000480283 - ATRX,ENST00000570907 - P4HB,,,,ENST00000547832 - TMBIM6,
ENST00000582539 - TRAPPC8,,,,ENST00000503759 - LOX,,ENST00000322886 - E2F7,ENST00000602661 - FKTN,,,,ENST00000522203 - YIPF5,
ENST00000359755 - AKAP12,,,,ENST00000524469 - AHI1,,ENST00000468749 - DUSP5,ENST00000409676 - TFPI,,,,ENST00000542367 - CCND1,
ENST00000433566 - XPO7,,,,ENST00000269395 - nan,,ENST00000435207 - FBXL2,ENST00000557843 - TCF12,,,,ENST00000523924 - ZFAT,
ENST00000525469 - CD44,,,,ENST00000505223 - LARS1,,ENST00000397954 - missing,ENST00000523115 - RBPMS,,,,ENST00000571887 - NEURL4,
ENST00000535011 - CALU,,,,ENST00000572145 - CRK,,ENST00000456358 - TANK,ENST00000553556 - FRMD6,,,,ENST00000439637 - ADAM10,
ENST00000392341 - SLC16A3,,,,ENST00000472257 - MAGI1,,ENST00000508576 - HOMER1,ENST00000472693 - INTS15,,,,ENST00000511206 - HMGCR,
ENST00000372984 - AKIRIN1,,,,ENST00000597912 - PSG4,,ENST00000559476 - missing,ENST00000524652 - CSDE1,,,,ENST00000300141 - DPP8,
ENST00000518491 - STMN2,,,,ENST00000589709 - VAT1,,ENST00000529734 - PHF21A,ENST00000479153 - SUMO3,,,,ENST00000493237 - MME,
ENST00000258729 - IGF2BP3,,,,ENST00000576052 - P4HB,,ENST00000542056 - GPRC5A,ENST00000481024 - GK,,,,ENST00000358883 - LPAR1,
ENST00000612630 - UHRF1,,,,ENST00000484641 - PCID2,,ENST00000506880 - PDGFC,ENST00000372647 - CUL9,,,,ENST00000425490 - TRIM22,
ENST00000528053 - BACE1,,,,ENST00000577940 - DDX42,,ENST00000409207 - MCFD2,ENST00000400334 - PIGN,,,,ENST00000173785 - KLF6,
ENST00000588737 - RPRD1A,,,,ENST00000549704 - NUAK1,,ENST00000567078 - nan,ENST00000611074 - RAVER1,,,,ENST00000636027 - EHMT1,
ENST00000607882 - RABGEF1,,,,ENST00000533550 - PDHX,,ENST00000506502 - nan,ENST00000381570 - RNF6,,,,ENST00000319792 - NECTIN3,
ENST00000558373 - CTDSPL2,,,,ENST00000581278 - IMPACT,,ENST00000554079 - SIX4,ENST00000617752 - missing,,,,ENST00000525528 - BDNF,
ENST00000484038 - SEMA3D,,,,ENST00000369233 - USP45,,ENST00000391877 - DEGS1,ENST00000373600 - NEK6,,,,ENST00000444829 - HGF,
ENST00000376263 - HNRNPK,,,,ENST00000510191 - LARS1,,ENST00000521911 - CEP170,ENST00000344736 - missing,,,,ENST00000414281 - CAP1,
ENST00000316603 - DNAJC7,,,,ENST00000441097 - PSMB7,,ENST00000496190 - GPD2,ENST00000452755 - SPOCD1,,,,ENST00000409923 - HYCC1,
ENST00000446294 - NREP,,,,ENST00000544382 - CLPB,,ENST00000488239 - ATXN7,ENST00000396224 - MAGED2,,,,ENST00000361883 - KRTAP1-5,
ENST00000542878 - MFGE8,,,,ENST00000540346 - MAN1B1,,ENST00000533285 - PAK1,ENST00000550389 - FRS2,,,,ENST00000578611 - MYL12A,
ENST00000414281 - CAP1,,,,ENST00000520337 - CTHRC1,,ENST00000545075 - MTRNR2L10,ENST00000305766 - PHACTR2,,,,ENST00000518047 - DIAPH1,
ENST00000427978 - TRPM4,,,,ENST00000536684 - MTRNR2L8,,ENST00000379010 - REXO1L1P,ENST00000393629 - MON2,,,,ENST00000427993 - SLC35A3,
ENST00000413795 - GRIK2,,,,ENST00000495132 - EXOC6,,ENST00000560441 - UACA,ENST00000425934 - CEP250,,,,ENST00000556058 - ATP6V1D,
ENST00000493518 - CACUL1,,,,ENST00000502950 - TENM3,,ENST00000593948 - PSG9,ENST00000439724 - SMAD3,,,,ENST00000589204 - ALPK2,
ENST00000256830 - NEDD4L,,,,ENST00000468201 - RALA,,ENST00000521398 - LAMA4,ENST00000320201 - PITPNM2,,,,ENST00000542878 - MFGE8,
ENST00000403813 - KCNQ5,,,,ENST00000237724 - RAB3GAP2,,ENST00000512763 - RASA1,ENST00000396356 - SOX6,,,,ENST00000451587 - GNB2,
ENST00000480737 - FN1,,,,ENST00000417905 - RBM5,,ENST00000578916 - PTPRM,ENST00000504171 - NSG1,,,,ENST00000532873 - DKK3,
ENST00000630181 - SMYD3,,,,ENST00000538718 - STRAP,,ENST00000527894 - FNBP4,ENST00000451018 - MCTP2,,,,ENST00000518679 - IKBKB,
ENST00000536859 - SERINC2,,,,ENST00000428169 - RPL10,,ENST00000546649 - DNM1L,ENST00000545225 - PSME3,,,,ENST00000534412 - PICALM,
ENST00000440747 - DNAAF5,,,,ENST00000397238 - AGAP3,,ENST00000496144 - VPS13B,ENST00000635970 - CLN8,,,,ENST00000602398 - SBNO1,
ENST00000480823 - FSTL1,,,,ENST00000550510 - PPP1R12A,,ENST00000392551 - GPR155,ENST00000509337 - DAB2,,,,ENST00000366576 - MTR,
ENST00000434911 - TLK1,,,,ENST00000555335 - ATP6V1D,,ENST00000462455 - PLEKHM2,ENST00000526094 - UBTF,,,,ENST00000356688 - SEPTIN10,
ENST00000233892 - MOB4,,,,ENST00000561228 - TECPR2,,ENST00000383767 - RBMS3,ENST00000493720 - UBA5,,,,ENST00000349693 - POP1,
ENST00000318121 - CLSPN,,,,ENST00000560472 - RCOR1,,ENST00000395308 - KTN1,ENST00000542650 - AAGAB,,,,ENST00000431889 - SMARCE1,
ENST00000587399 - ALPK2,,,,ENST00000455077 - SLC4A7,,ENST00000510191 - LARS1,ENST00000610724 - TBL2,,,,ENST00000263094 - ABCA7,
ENST00000546191 - NEK6,,,,ENST00000402543 - BBX,,ENST00000551789 - TWF1,ENST00000445086 - ARFIP2,,,,ENST00000541043 - ACO1,
ENST00000556768 - SCFD1,,,,ENST00000355700 - UBAC2,,ENST00000409428 - GLS,ENST00000392981 - XRN1,,,,ENST00000424254 - FBXO28,
ENST00000570287 - TCF4,,,,ENST00000575068 - NSF,,ENST00000539952 - CPSF7,ENST00000344936 - ARHGAP12,,,,ENST00000532253 - TP53I11,
ENST00000612273 - COL6A1,,,,ENST00000514787 - TBC1D9,,ENST00000618882 - PRAF2,ENST00000390005 - DIS3L2,,,,ENST00000616448 - PARG,
ENST00000540630 - MYPN,,,,ENST00000625063 - ATRX,,ENST00000587852 - PGM5,ENST00000549934 - C12orf75,,,,ENST00000587251 - LGALS3BP,
ENST00000526390 - TXNRD1,,,,ENST00000509122 - OCIAD1,,ENST00000544227 - MMP16,ENST00000589116 - CCBE1,,,,ENST00000549934 - C12orf75,
ENST00000622702 - PDLIM2,,,,ENST00000549945 - RBMS2,,ENST00000518235 - MRNIP,ENST00000509987 - OXCT1,,,,ENST00000399926 - MAP3K7CL,
ENST00000568426 - EIF3C,,,,ENST00000530485 - BSDC1,,ENST00000554566 - ABHD12B,ENST00000259119 - SKIL,,,,ENST00000577880 - SMCHD1,
ENST00000426668 - PAK2,,,,ENST00000579081 - NF1,,ENST00000359893 - BZW1,ENST00000421510 - EHD1,,,,ENST00000509523 - PAM,
ENST00000526267 - EIF3M,,,,ENST00000464998 - NEXN,,ENST00000429288 - SLC16A1,ENST00000265724 - ABCB1,,,,ENST00000402943 - SLC14A1,
ENST00000395980 - missing,,,,ENST00000487986 - missing,,ENST00000520788 - TRPA1,ENST00000568426 - EIF3C,,,,ENST00000495085 - UGCG,
ENST00000584049 - BDNF,,,,ENST00000485194 - ATP13A3,,ENST00000510643 - PPAT,ENST00000534746 - RRAS2,,,,ENST00000577650 - SLC16A3,
ENST00000304808 - PAFAH1B2,,,,ENST00000465203 - SLMAP,,ENST00000614531 - TASOR,ENST00000450955 - DLG1,,,,ENST00000602661 - FKTN,
ENST00000619564 - FGFR1,,,,ENST00000587402 - PIK3C3,,ENST00000564719 - MINAR2,ENST00000546837 - nan,,,,ENST00000542155 - GTDC1,
ENST00000537830 - SLC12A4,,,,ENST00000409228 - STK17B,,ENST00000409933 - AFTPH,ENST00000618166 - SCAMP1,,,,ENST00000550389 - FRS2,
ENST00000620197 - SKP2,,,,ENST00000554304 - SLC38A6,,ENST00000531493 - FOSL1,ENST00000302987 - IL16,,,,ENST00000493759 - missing,
ENST00000368654 - MKI67,,,,ENST00000542666 - CDK17,,ENST00000264183 - ARID4B,ENST00000391418 - KRTAP2-3,,,,ENST00000429457 - AP1S1,
ENST00000425562 - LRCH3,,,,ENST00000436918 - ECE1,,ENST00000325805 - BBX,ENST00000381232 - SIPA1L1,,,,ENST00000520982 - BMP1,
ENST00000470540 - C1orf198,,,,ENST00000428311 - nan,,ENST00000510258 - PGM3,ENST00000471278 - ZNF322,,,,ENST00000553939 - LTBP2,
ENST00000394419 - ACTN1,,,,ENST00000570000 - CIAPIN1,,ENST00000475652 - NSRP1,ENST00000426972 - DDAH1,,,,ENST00000367921 - DDR2,
ENST00000534070 - CHEK1,,,,ENST00000467444 - OPHN1,,ENST00000369555 - HIPK1,ENST00000491062 - FXR1,,,,ENST00000405575 - EXOC7,
ENST00000451587 - GNB2,,,,ENST00000505652 - ADH5,,ENST00000523108 - MGAT4B,ENST00000498086 - ATP11B,,,,ENST00000512018 - STK32B,
ENST00000618628 - ENC1,,,,ENST00000393065 - TRIM37,,ENST00000616448 - PARG,ENST00000465146 - AK5,,,,ENST00000602662 - NBL1,
ENST00000538775 - NCEH1,,,,ENST00000481853 - TIPARP,,ENST00000565389 - CBFB,ENST00000405575 - EXOC7,,,,ENST00000518825 - CTNNA1,
ENST00000424325 - missing,,,,ENST00000609145 - PEPD,,ENST00000443238 - CHN1,ENST00000539780 - BCAT1,,,,ENST00000416658 - SLMAP,
ENST00000502323 - GRSF1,,,,ENST00000497107 - ITGA6,,ENST00000544005 - DDX24,ENST00000427993 - SLC35A3,,,,ENST00000393250 - OSBPL8,
ENST00000448405 - MPZL1,,,,ENST00000490904 - MAP3K4,,ENST00000466806 - CACNA2D1,ENST00000395980 - missing,,,,ENST00000635193 - COL11A1,
ENST00000615954 - KMT5B,,,,ENST00000478059 - ADAM17,,ENST00000434254 - nan,ENST00000584049 - BDNF,,,,ENST00000555634 - SHMT2,
ENST00000419354 - DLG1,,,,ENST00000480226 - ITGB1,,ENST00000533802 - HSD17B12,ENST00000511206 - HMGCR,,,,ENST00000572932 - NOMO3,
ENST00000569240 - CNOT1,,,,ENST00000552247 - RBMS2,,ENST00000561346 - TCF12,ENST00000216629 - BDKRB1,,,,ENST00000357115 - LRBA,
